Autoenc1,Autoenc2,Churn,Cluster
5.592244,11.048675,0,1
0.0,0.0,1,3
5.3443494,3.0602193,0,2
5.938981,6.234951,0,2
5.9011793,5.535708,0,2
2.7216456,8.5986,0,1
6.6827292,6.548478,0,2
3.6052027,7.7310915,0,1
7.070454,5.4719505,0,2
5.704741,4.091969,0,2
6.7554193,7.819093,0,2
8.99602,0.0,0,0
5.308912,10.929235,0,1
5.7216663,6.422146,0,2
8.243962,6.444962,0,2
5.8737197,9.927358,0,1
5.52289,4.0352182,0,2
6.3166685,7.96879,0,2
7.1058707,5.486881,0,2
5.866291,4.964336,0,2
6.7332354,6.7839913,0,2
8.630033,4.938164,0,2
6.397539,5.1882834,0,2
5.3407874,7.343625,0,2
6.0489454,8.761251,0,1
5.167246,10.869516,0,1
5.301483,5.966213,0,2
0.0,0.0,1,3
7.4246197,5.621249,0,2
5.1410985,1.3924308,0,0
7.778785,5.770548,0,2
3.925324,6.4646997,0,2
7.3620605,7.7427416,0,2
0.20149803,3.8163142,0,3
6.303822,7.952341,0,2
5.834589,7.430917,0,2
6.4012537,7.6697946,0,2
4.1401653,10.43655,0,1
7.0387516,7.938532,0,2
2.5132318,8.70624,0,1
6.266553,5.661466,0,2
2.8278954,8.643391,0,1
5.4468637,8.507444,0,1
8.61408,5.7662125,0,2
6.099795,5.335503,0,2
5.6556487,6.115512,0,2
8.224184,3.8860974,0,2
3.676036,7.760951,0,1
6.8280625,4.487021,0,2
6.0830827,9.14142,0,1
7.6371193,5.7108283,0,2
7.039389,6.374116,0,2
5.308912,10.929235,0,1
6.0779347,6.942521,0,2
3.0403948,8.732969,0,1
5.0255795,10.809797,0,1
2.5388136,5.014908,0,3
4.949175,7.0576706,0,2
7.9976892,4.1261783,0,2
8.633545,6.60919,0,2
5.7618985,6.1603017,0,2
8.633545,6.60919,0,2
4.699402,5.712406,0,2
9.677851,0.0,0,0
4.514526,6.8962054,0,2
4.9414806,9.4988,0,1
8.896423,0.0,0,0
8.405093,7.347659,0,2
8.153666,5.5721245,0,2
4.9830503,3.6771078,0,2
8.2238865,0.5781121,0,0
4.798561,6.2921305,0,2
7.003335,7.923602,0,2
8.33426,7.3177996,0,2
8.401275,4.876761,0,2
5.76747,9.882568,0,1
4.09732,5.4585986,0,2
5.5808253,8.069233,0,1
6.9325023,7.8937426,0,2
7.495453,5.6511087,0,2
8.33426,7.3177996,0,2
4.9383287,1.9872029,0,0
7.9995584,8.011478,0,2
4.982734,5.831845,0,2
5.023722,9.569041,0,1
4.986165,8.674858,0,1
6.0489454,8.761251,0,1
7.6725354,5.725758,0,2
7.107728,6.7276363,0,2
3.2430542,8.711605,0,1
4.777663,10.705288,0,1
6.5783367,7.744444,0,2
4.2431517,7.3234024,0,1
6.178274,7.6656976,0,2
6.9679184,7.9086723,0,2
5.902129,6.290084,0,2
7.036895,6.6977763,0,2
5.3051977,8.447724,0,1
7.944678,7.153571,0,2
6.1385403,4.5153193,0,2
3.03223,8.467856,0,1
5.2660666,5.9512835,0,2
8.385629,6.5046816,0,2
7.609977,7.8472505,0,2
3.9556537,5.398879,0,2
0.0,0.0,1,3
1.4305024,2.1603346,0,3
8.153666,5.5721245,0,2
5.836446,8.671673,0,1
5.2827163,7.413739,0,2
10.295074,0.0,0,0
3.7361832,0.0,0,3
5.448721,9.748199,0,1
6.222314,6.3543897,0,2
6.013529,8.746322,0,1
8.180767,0.0,0,0
4.952889,9.539182,0,1
7.849618,5.8004074,0,2
3.2547512,10.063304,0,1
9.890979,0.0,0,0
5.271638,9.67355,0,1
6.7889786,6.5932674,0,2
4.9845915,7.0726004,0,2
9.100989,3.5234957,0,0
5.379745,10.959095,0,1
16.3667,0.0,0,0
1.617362,3.889655,0,3
5.976255,7.4906363,0,2
8.327236,3.9757478,0,2
2.3666463,7.121496,0,1
5.76747,9.882568,0,1
3.2156203,7.566863,0,1
8.562712,6.5793304,0,2
7.9606304,6.325523,0,2
3.748726,9.031567,0,1
8.633545,6.6091905,0,2
6.505646,6.4738283,0,2
6.937062,7.5635834,0,2
10.642942,0.0,0,0
3.2432923,7.8234215,0,1
4.81308,10.720218,0,1
6.541063,6.488758,0,2
5.8700056,7.4458466,0,2
8.169618,4.7440763,0,2
9.151169,0.0,0,0
6.5801935,8.985199,0,1
7.107728,6.7276363,0,2
9.809092,1.5472155,0,0
7.3537865,5.5913897,0,2
5.556327,4.1869287,0,2
6.574622,5.262933,0,2
8.3537245,8.160778,0,2
6.7200027,7.804163,0,2
6.332278,8.88069,0,1
7.2848105,6.802285,0,2
8.72033,5.8110023,0,2
5.301483,5.966213,0,2
6.5075035,7.7145844,0,2
6.999621,5.442091,0,2
5.129972,9.613831,0,1
7.849618,5.8004074,0,2
8.369677,7.3327293,0,2
0.0,0.306221,0,3
6.4702296,6.4588985,0,2
0.0,0.0,1,3
5.6239467,8.582093,0,1
8.369677,7.3327293,0,2
4.659279,3.2011542,0,2
0.0,6.2568283,0,3
7.4600363,5.636179,0,2
8.3537245,8.160778,0,2
6.0862193,10.016937,0,1
6.611896,6.518618,0,2
8.22801,7.2730103,0,2
6.3676944,8.89562,0,1
6.1924686,10.061727,0,1
8.755747,5.825932,0,2
9.9510765,0.0,0,0
6.4366703,7.6847243,0,2
5.4785657,6.0408626,0,2
6.3304205,7.6399345,0,2
5.500507,7.9271,0,1
6.999621,5.442091,0,2
3.5776863,8.78635,0,1
6.859812,6.623127,0,2
4.492474,9.345093,0,1
0.0,0.0,1,3
7.5550957,6.9893427,0,2
9.110732,0.0,0,0
6.4385276,8.92548,0,1
5.044382,6.8296175,0,2
4.671414,10.660499,0,1
8.015511,7.1834307,0,2
5.6929226,7.3711977,0,2
5.863755,3.2639494,0,2
6.0098143,6.2648106,0,2
11.199694,0.0,0,0
8.12176,7.2282205,0,2
6.0508027,10.002007,0,1
6.1216354,10.031867,0,1
4.9883056,9.5541115,0,1
6.472087,7.6996546,0,2
5.5903873,9.807919,0,1
8.212058,8.101058,0,2
7.141287,5.5018106,0,2
4.712666,7.8623037,0,1
7.3509045,0.0,0,0
7.143144,6.742566,0,2
8.796438,5.434925,0,2
0.0,4.8181925,0,3
6.015386,9.987078,0,1
5.485995,11.003885,0,1
6.611896,6.518618,0,2
7.426477,6.8620048,0,2
6.8952284,6.6380568,0,2
3.8177018,7.8206706,0,1
7.036895,6.6977763,0,2
7.996047,6.340453,0,2
8.350212,6.4897513,0,2
7.696762,7.0490623,0,2
4.175582,10.451481,0,1
6.4385276,8.92548,0,1
6.866057,6.58115,0,2
7.374501,5.2436676,0,2
5.7301965,8.626883,0,1
4.952889,9.539182,0,1
8.44051,7.362589,0,2
7.8159976,0.0,0,0
5.6239467,8.582093,0,1
5.938981,6.234951,0,2
9.06782,4.4161787,0,2
4.98554,9.333405,0,1
8.369677,7.3327293,0,2
0.0,4.267981,0,3
2.9994066,4.995773,0,3
7.2475367,5.5466,0,2
6.505646,6.4738283,0,2
6.296861,8.865761,0,1
4.1364512,7.955039,0,1
8.772194,4.075878,0,2
5.4841375,9.763129,0,1
8.791163,5.840862,0,2
6.6137533,7.7593737,0,2
0.92440844,1.0378771,0,3
5.696637,9.852709,0,1
4.4197836,8.074478,0,1
7.1767035,5.5167403,0,2
6.1887546,7.5802155,0,2
7.426477,6.8620048,0,2
5.0572815,8.343216,0,1
9.422525,0.0,0,0
7.503727,7.802461,0,2
9.019679,0.0,0,0
7.327301,5.80163,0,2
4.714735,7.9192114,0,1
9.622597,0.73563385,0,0
5.626518,4.5981703,0,2
5.236222,9.658621,0,1
7.909261,7.1386414,0,2
3.4516532,3.214857,0,3
4.1700106,6.7292137,0,2
6.8627167,5.8626976,0,2
4.527034,8.688505,0,1
8.157177,7.24315,0,2
2.9304307,6.206669,0,2
6.5075035,7.7145844,0,2
8.405093,7.347659,0,2
7.378454,3.687141,0,2
5.9363627,3.9248154,0,2
5.0502615,6.003462,0,2
6.0116715,7.505566,0,2
5.1318293,10.854587,0,1
6.1179214,7.550356,0,2
5.1657567,9.396289,0,1
7.0387516,7.938532,0,2
3.2372413,9.9811535,0,1
4.639674,8.117777,0,1
4.8447824,8.253636,0,1
5.972415,6.2387915,0,2
7.303668,5.213808,0,2
6.2614446,8.85083,0,1
5.1970906,7.1621795,0,2
8.070392,8.041339,0,2
7.8384285,7.108782,0,2
4.74039,9.449602,0,1
6.7889786,6.5932674,0,2
5.5139823,6.055793,0,2
7.7516427,7.90697,0,2
6.226028,8.835901,0,1
7.9765825,5.497475,0,2
6.4702296,6.4588985,0,2
3.2977052,3.5155396,0,3
4.27626,6.774003,0,2
6.5783367,7.744444,0,2
7.2363467,6.854974,0,2
6.3304205,7.6399345,0,2
5.58853,8.567163,0,1
5.7320533,9.867639,0,1
3.0049782,8.7180395,0,1
4.1047487,10.421621,0,1
5.2343645,8.417865,0,1
9.42843,0.0,0,0
5.8681483,6.205091,0,2
3.2901676,10.078234,0,1
5.3741736,7.236829,0,2
6.2619944,7.0741878,0,2
5.592244,11.048675,0,1
7.107728,6.7276363,0,2
8.475926,7.3775187,0,2
5.449914,8.856431,0,1
4.422409,0.0,0,3
0.0,0.0,1,3
9.046329,2.4552662,0,0
3.2883105,8.837479,0,1
8.421045,6.5196114,0,2
1.7598271,4.473228,0,3
4.138308,9.195795,0,1
6.8153706,4.571733,0,2
5.9408383,7.475706,0,2
4.3172483,10.5112,0,1
3.996642,9.136076,0,1
7.503727,7.802461,0,2
9.035567,4.274345,0,2
5.625804,9.822849,0,1
5.9054217,7.4607763,0,2
5.9799695,9.972147,0,1
7.1767035,5.5167403,0,2
11.580574,0.0,0,0
5.9426956,8.716462,0,1
4.5629416,10.328287,0,1
0.0,0.0,1,3
4.4234977,10.555989,0,1
6.9679184,7.9086723,0,2
2.7714791,5.62031,0,2
7.496801,2.4573264,0,0
8.5093,0.0,0,0
7.609977,7.8472505,0,2
3.6089168,10.212603,0,1
5.3741736,7.236829,0,2
5.937501,7.5529094,0,2
4.9845915,7.0726004,0,2
6.2595873,7.610075,0,2
5.271638,9.67355,0,1
4.7269125,9.860632,0,1
7.114145,7.6382327,0,2
5.2343645,8.417865,0,1
2.8558831,3.6952982,0,3
7.123621,6.3722095,0,2
12.12137,0.0,0,0
7.977919,3.377779,0,0
5.79245,5.269138,0,2
4.7772856,8.71957,0,1
8.716818,4.139976,0,2
6.7200027,7.804163,0,2
7.8142014,5.7854776,0,2
4.882056,9.509321,0,1
8.684914,5.796072,0,2
6.5392056,5.248003,0,2
7.0723114,6.7127066,0,2
10.440932,0.0,0,0
7.320227,6.817215,0,2
8.385629,6.5046816,0,2
8.031464,6.355383,0,2
7.7286663,5.3929663,0,2
6.6454554,5.2927923,0,2
8.279379,6.459892,0,2
4.357623,1.6531506,0,3
4.3755,0.17190027,0,3
5.40959,7.2517586,0,2
4.0674753,9.1659355,0,1
7.8506856,2.543005,0,0
6.3637686,3.6883597,0,2
5.388484,8.643391,0,1
8.598128,6.59426,0,2
6.5764794,6.5036883,0,2
3.0195932,6.823921,0,1
5.0255795,10.809797,0,1
8.805801,2.6187818,0,0
6.434813,6.443969,0,2
7.461893,6.8769345,0,2
8.807116,5.0128136,0,2
6.0862193,10.016937,0,1
6.9287877,5.4122314,0,2
10.684303,0.0,0,0
3.9239516,7.8654604,0,1
7.2475367,5.5466,0,2
7.143144,6.742566,0,2
4.3489504,8.044619,0,1
4.952889,9.539182,0,1
5.9091363,9.942287,0,1
6.4683723,5.2181435,0,2
7.566286,5.6809688,0,2
8.44051,7.362589,0,2
4.384367,8.059548,0,1
4.9193296,10.765007,0,1
7.712714,6.221014,0,2
4.3718977,8.827232,0,1
7.003335,7.923602,0,2
6.3285637,6.3991795,0,2
6.015386,9.987078,0,1
7.495453,5.6511087,0,2
5.3051977,8.447724,0,1
6.753562,6.5783377,0,2
5.448721,9.748199,0,1
3.6778927,9.001707,0,1
4.6676993,8.1789875,0,1
5.379745,10.959095,0,1
5.236222,9.658621,0,1
4.0991774,6.699354,0,2
0.63206863,7.717739,0,1
5.485995,11.003885,0,1
9.255886,2.9995341,0,0
5.037008,4.258297,0,2
5.6630774,11.078534,0,1
2.7924788,8.62846,0,1
6.568777,3.6396437,0,2
6.859812,6.623127,0,2
7.8384285,7.108782,0,2
5.8028865,9.897498,0,1
12.010063,0.0,0,0
6.403111,8.91055,0,1
6.4366703,7.6847243,0,2
7.4618936,6.876935,0,2
8.350212,6.489752,0,2
7.7433686,5.755618,0,2
8.295332,5.631844,0,2
8.7341795,0.0,0,0
5.269781,8.432795,0,1
6.295004,7.625005,0,2
6.5764794,6.5036883,0,2
5.3778877,9.71834,0,1
6.1514807,6.32453,0,2
4.81308,10.720218,0,1
5.3778877,9.71834,0,1
0.0,0.0,1,3
0.0,0.0,1,3
4.9193296,10.765007,0,1
7.696762,7.0490623,0,2
9.024273,4.1072483,0,2
5.696637,9.852709,0,1
6.9660616,6.667917,0,2
4.685236,4.3329067,0,2
5.3051977,8.447724,0,1
6.295004,7.625005,0,2
7.461893,6.8769345,0,2
0.0,0.0,1,3
7.6725354,5.725758,0,2
8.098426,1.1322918,0,0
6.509361,8.955339,0,1
6.045231,6.2797403,0,2
5.023722,9.569041,0,1
5.116679,8.12024,0,1
9.365925,0.0,0,0
7.3858576,5.470996,0,2
7.0387516,7.938532,0,2
3.9593682,7.88039,0,1
9.070984,4.2892747,0,2
0.0,0.0,1,3
5.592244,11.048675,0,1
0.8371391,2.844296,0,3
8.700866,4.9680243,0,2
0.0,6.314333,0,3
8.120745,2.2500947,0,0
5.4133043,9.73327,0,1
8.948782,5.072533,0,2
5.1244,5.8915644,0,2
6.2448916,9.042318,0,1
6.0862193,10.016937,0,1
8.015511,7.1834307,0,2
8.964734,4.2444854,0,2
2.9005857,9.914005,0,1
5.2380786,10.899376,0,1
7.9995584,8.011478,0,2
4.639946,7.248001,0,2
8.350212,6.4897513,0,2
7.500215,6.131435,0,2
5.1913066,3.9304972,0,2
5.526672,8.485079,0,1
5.305711,3.2514071,0,2
10.148319,0.0,0,0
8.739795,6.65398,0,2
6.734351,4.367556,0,2
4.494331,10.585849,0,1
2.7235029,9.839356,0,1
3.1573966,7.8501062,0,1
6.64917,7.7743034,0,2
9.200262,0.0,0,0
7.885035,5.8153377,0,2
6.505039,4.042373,0,2
8.665449,4.9530945,0,2
0.0,1.9477649,0,3
6.8952284,6.6380568,0,2
5.236222,9.658621,0,1
6.51276,4.376781,0,2
7.7433686,5.755618,0,2
3.569786,7.7161617,0,1
3.67975,10.242462,0,1
7.8142014,5.7854776,0,2
5.198948,8.402935,0,1
8.633545,6.60919,0,2
5.551256,7.311478,0,2
7.3556437,6.8321447,0,2
5.269781,8.432795,0,1
5.3406143,8.462654,0,1
6.293147,6.384249,0,2
6.8555765,5.308092,0,2
6.1306086,7.4841948,0,2
6.0806475,6.29467,0,2
8.282891,8.1309185,0,2
3.3670228,7.654708,0,1
4.0674753,9.1659355,0,1
6.2595873,7.610075,0,2
3.996642,9.136076,0,1
6.64917,7.7743034,0,2
4.74039,9.449602,0,1
6.2241707,7.595145,0,2
5.4468637,8.507444,0,1
7.461893,6.8769345,0,2
4.453343,6.848653,0,2
7.21212,5.53167,0,2
8.684914,5.796072,0,2
5.592244,11.048675,0,1
5.3542957,7.2097077,0,2
5.0255795,10.809797,0,1
8.243962,6.444962,0,2
5.907279,8.701532,0,1
7.503727,7.802461,0,2
3.0075512,4.8173175,0,3
5.6593633,8.597023,0,1
8.897413,5.885651,0,2
7.3776603,3.4590335,0,2
2.296647,8.419442,0,1
4.8274636,8.743761,0,1
10.254074,0.0,0,0
6.4385276,8.92548,0,1
8.016291,0.0,0,0
8.447893,1.2160168,0,0
5.6080456,8.262814,0,1
5.1177015,9.36413,0,1
0.77559185,9.018214,0,1
5.763756,7.4010572,0,2
8.475926,7.3775187,0,2
6.6511726,5.465352,0,2
6.1887546,7.5802155,0,2
6.3304205,7.6399345,0,2
6.824395,6.608197,0,2
2.7582226,5.670075,0,2
5.699804,8.278795,0,1
7.1058707,5.486881,0,2
5.4133043,9.73327,0,1
6.861669,7.863883,0,2
3.6406193,7.7460213,0,1
6.084362,8.776181,0,1
4.9522257,1.7039456,0,0
0.0,0.0,1,3
7.8435965,0.0,0,0
5.4939113,2.7813594,0,2
5.663979,6.4446774,0,2
4.811223,9.479462,0,1
8.350212,6.4897513,0,2
4.3862243,9.300304,0,1
5.023722,9.569041,0,1
4.6695566,9.419743,0,1
8.401581,5.6766334,0,2
8.61408,5.7662125,0,2
6.8952284,6.6380568,0,2
8.263427,7.28794,0,2
5.055424,7.10246,0,2
6.013529,8.746322,0,1
8.700866,4.9680243,0,2
7.249394,6.7873554,0,2
6.6473126,6.533548,0,2
6.7181454,6.563408,0,2
6.955628,5.163593,0,2
5.9054217,7.4607763,0,2
7.3556437,6.8321447,0,2
6.5306864,6.8696146,0,2
5.023722,9.569041,0,1
7.461893,6.8769345,0,2
4.494331,10.585849,0,1
10.549252,0.0,0,0
8.086344,7.2132907,0,2
5.379745,10.959095,0,1
2.1121354,3.381771,0,3
5.273495,10.914306,0,1
8.716818,4.139976,0,2
4.894372,3.7327714,0,2
8.421045,6.5196114,0,2
4.841068,5.7721252,0,2
7.001478,6.6828465,0,2
5.1255116,5.656303,0,2
8.61408,5.7662125,0,2
5.1318293,10.854587,0,1
1.1368647,7.2183714,0,1
5.480423,7.281618,0,2
9.726513,1.117804,0,0
4.453343,6.848653,0,2
6.2198267,6.493075,0,2
7.3910604,6.847075,0,2
6.226028,8.835901,0,1
6.9965796,4.1872478,0,2
2.9577162,1.6492572,0,3
6.1197786,8.791111,0,1
5.8327317,6.190161,0,2
7.0387516,7.938532,0,2
6.61561,9.00013,0,1
6.015386,9.987078,0,1
5.9235544,8.19679,0,1
7.8850346,5.815337,0,2
0.0,0.0,1,3
5.5549707,9.79299,0,1
3.8922496,10.332042,0,1
4.870207,7.696016,0,1
7.8850346,5.815337,0,2
5.6612206,9.837778,0,1
8.82658,5.8557916,0,2
6.8262525,7.848953,0,2
5.838303,9.912428,0,1
4.490617,8.104338,0,1
7.2475367,5.5466,0,2
7.944678,7.153571,0,2
5.4841375,9.763129,0,1
6.2241707,7.595145,0,2
4.3862243,9.300304,0,1
5.625804,9.822849,0,1
6.403111,8.91055,0,1
2.5799794,8.538881,0,1
8.247475,8.115988,0,2
8.33426,7.3177996,0,2
8.488366,4.878445,0,2
3.5735002,10.197673,0,1
8.559199,4.9083047,0,2
0.0,0.0,1,3
6.36398,6.414109,0,2
7.143144,6.742566,0,2
6.86066,5.2058005,0,2
4.8075085,6.997951,0,2
8.575151,4.080257,0,2
4.6005807,10.630638,0,1
10.640417,0.0,0,0
8.578664,5.7512827,0,2
7.2521825,4.244367,0,2
4.388081,10.5410595,0,1
3.8494043,5.3540893,0,2
6.295004,7.625005,0,2
0.0,0.0,1,3
6.8970857,7.878813,0,2
5.2380786,10.899376,0,1
5.9799695,9.972147,0,1
4.916404,7.0789495,0,2
0.0,0.0,1,3
7.8933086,7.9666896,0,2
6.07879,5.053915,0,2
3.4653933,8.9121275,0,1
8.330748,5.646774,0,2
5.476709,4.8001075,0,2
5.58853,8.567163,0,1
4.6695566,9.419743,0,1
7.107728,6.7276363,0,2
5.8006372,7.918806,0,2
6.6137533,7.7593737,0,2
5.448721,9.748199,0,1
7.4600363,5.636179,0,2
5.6614,4.873803,0,2
6.332278,8.88069,0,1
6.5764794,6.5036883,0,2
9.885397,2.028933,0,0
6.362123,5.1733537,0,2
5.765355,2.829256,0,2
3.2193346,10.048374,0,1
5.7991724,7.415987,0,2
5.7320533,9.867639,0,1
5.978112,8.731392,0,1
3.0012639,6.2365284,0,2
8.282891,8.1309185,0,2
7.748131,6.235944,0,2
8.885493,0.58085537,0,0
5.9426956,8.716462,0,1
5.5158396,7.296548,0,2
6.0508027,10.002007,0,1
8.102297,6.3852425,0,2
7.0723114,6.712706,0,2
6.2577305,6.3693194,0,2
7.003335,7.923602,0,2
7.21212,5.53167,0,2
8.523552,4.5656214,0,2
5.0832787,9.197588,0,1
8.363554,2.1612148,0,0
3.746869,7.7908106,0,1
5.625804,9.822849,0,1
5.1262574,7.1323195,0,2
7.30718,6.884834,0,2
0.0,6.404975,0,3
6.4012537,7.6697946,0,2
6.36398,6.414109,0,2
6.2614446,8.85083,0,1
6.7181454,6.563408,0,2
8.22801,7.2730103,0,2
5.8327317,6.190161,0,2
6.362123,5.1733537,0,2
5.836446,8.671673,0,1
5.229138,7.6795435,0,1
4.4989834,8.137604,0,1
6.296861,8.865761,0,1
8.472414,5.706493,0,2
7.6725354,5.725758,0,2
8.95578,3.8015952,0,0
4.818026,9.81436,0,1
5.074739,8.850675,0,1
7.141287,5.5018106,0,2
8.066879,6.3703127,0,2
5.6930146,8.174934,0,1
8.82658,5.8557916,0,2
5.023722,9.569041,0,1
6.785036,7.245735,0,2
8.311284,4.803796,0,2
5.060996,10.824726,0,1
7.6371193,5.7108283,0,2
7.5550957,6.9893427,0,2
6.896541,0.06166315,0,0
8.173129,6.415102,0,2
5.7618985,6.1603017,0,2
5.620232,6.100582,0,2
7.849618,5.8004074,0,2
7.036895,6.6977763,0,2
5.717803,4.0705423,0,2
7.7433686,5.755618,0,2
4.81308,10.720218,0,1
6.6134367,2.714052,0,0
7.3331566,3.3303332,0,0
7.707952,5.7406883,0,2
5.801029,8.656742,0,1
3.8406773,8.834269,0,1
9.529818,0.0,0,0
7.1767035,5.5167403,0,2
3.882362,5.442925,0,2
0.0,0.0,1,3
7.461893,6.8769345,0,2
6.753562,6.5783377,0,2
8.247475,8.115988,0,2
9.909967,0.5770078,0,0
7.055752,5.1092987,0,2
8.610569,4.0951867,0,2
1.8896112,3.3944988,0,3
6.959307,0.0,0,0
5.1281147,8.3730755,0,1
3.9892302,3.7293453,0,2
10.404193,0.0,0,0
10.19749,0.0,0,0
6.226028,8.835901,0,1
5.8028865,9.897498,0,1
8.369677,7.3327293,0,2
6.8710155,2.699079,0,0
7.0599275,3.2932425,0,2
4.7758064,9.464533,0,1
5.8737197,9.927358,0,1
7.9217014,4.6395674,0,2
6.6845865,7.789233,0,2
0.0,2.6902394,0,3
8.298843,7.30287,0,2
6.0508027,10.002007,0,1
6.4675655,4.657253,0,2
6.0508027,10.002007,0,1
7.036895,6.6977763,0,2
8.82658,5.8557916,0,2
5.9091363,9.942287,0,1
7.8543806,6.2807336,0,2
5.8028865,9.897498,0,1
6.332278,8.88069,0,1
5.7339106,11.108395,0,1
0.0,0.0,1,3
0.0,0.0,1,3
3.8158445,6.579915,0,2
5.412942,6.545909,0,2
4.7366753,6.968091,0,2
4.5571766,4.453196,0,2
3.60706,8.971848,0,1
8.33426,7.3177996,0,2
4.352665,10.52613,0,1
6.116064,6.3096,0,2
0.3114624,6.3426147,0,3
7.070572,5.05547,0,2
5.3856716,6.158495,0,2
5.4133043,9.73327,0,1
3.569786,7.7161617,0,1
0.77373457,7.7774587,0,1
6.675739,4.864813,0,2
5.478457,9.488691,0,1
9.292872,0.0,0,0
3.1783464,6.3111777,0,2
6.859812,6.623127,0,2
5.058526,7.5991354,0,1
4.6975446,4.4716506,0,2
6.824395,6.608197,0,2
2.7743535,8.761175,0,1
5.4450064,7.2666883,0,2
6.015386,9.987078,0,1
7.15576,2.4527812,0,0
8.243962,6.444962,0,2
7.249394,6.7873554,0,2
9.302643,0.84403896,0,0
3.8177018,7.8206706,0,1
8.858484,4.1996956,0,2
5.5549707,9.79299,0,1
6.1514807,6.32453,0,2
6.415094,5.482822,0,2
6.7554193,7.819093,0,2
6.153338,7.5652857,0,2
7.4328938,7.772601,0,2
5.7087555,5.6850643,0,2
7.707952,5.7406883,0,2
1.7737541,5.6686726,0,3
4.1364512,7.955039,0,1
7.4600363,5.636179,0,2
5.1281147,8.3730755,0,1
3.546617,10.002829,0,1
6.509361,8.955339,0,1
8.400884,3.432271,0,0
3.6126928,8.211292,0,1
8.382116,4.8336554,0,2
8.720027,3.2077832,0,0
4.494331,10.585849,0,1
6.2602005,4.4375854,0,2
7.055752,5.1092987,0,2
0.0,0.0,1,3
6.6845865,7.789233,0,2
5.5568275,11.033745,0,1
7.001478,6.6828465,0,2
6.4012537,7.6697946,0,2
5.5228024,8.222374,0,1
0.0,2.4242558,0,3
5.2343645,8.417865,0,1
8.630033,4.938164,0,2
7.0387516,7.938532,0,2
8.45295,4.8635154,0,2
0.0,0.0,1,3
7.647109,3.7970064,0,2
3.9860373,4.6932955,0,2
5.866291,4.964336,0,2
5.236222,9.658621,0,1
6.296861,8.865761,0,1
5.7246246,4.9046164,0,2
10.426052,0.0,0,0
11.151262,0.0,0,0
5.7320533,9.867639,0,1
6.5764794,6.5036883,0,2
6.611896,6.518618,0,2
0.0,2.1424625,0,3
8.894513,0.0,0,0
4.7758064,9.464533,0,1
7.426477,6.8620048,0,2
8.212058,8.101058,0,2
5.1952333,5.921424,0,2
7.003335,7.923602,0,2
8.858484,4.1996956,0,2
7.1847115,5.8471165,0,2
6.0508027,10.002007,0,1
6.392382,2.0003886,0,0
7.2139773,6.7724257,0,2
0.0,0.0,1,3
5.517697,8.537304,0,1
6.8262525,7.848953,0,2
6.4590774,5.7613564,0,2
8.33426,7.3177996,0,2
5.760041,4.919546,0,2
4.63414,9.404813,0,1
5.1318293,10.854587,0,1
5.9426956,8.716462,0,1
6.54292,7.729514,0,2
4.52789,9.3600235,0,1
5.836446,8.671673,0,1
7.764083,5.407896,0,2
0.0,0.0,1,3
7.4328938,7.772601,0,2
6.9800396,5.2659755,0,2
5.3350425,4.740388,0,2
5.023722,9.569041,0,1
6.226028,8.835901,0,1
8.016333,4.499837,0,2
7.2614064,4.8198004,0,2
10.720945,0.0,0,0
9.446657,0.0,0,0
5.976255,7.4906363,0,2
5.760041,4.919546,0,2
7.1785607,6.757496,0,2
8.582176,7.4223084,0,2
5.4030747,2.4793303,0,0
3.601488,5.2495804,0,2
5.0255795,10.809797,0,1
3.9604201,8.236879,0,1
6.930645,6.6529865,0,2
6.3676944,8.89562,0,1
6.189576,7.919034,0,2
7.1785607,6.757496,0,2
5.1970906,7.1621795,0,2
8.40678,0.0,0,0
3.7151666,10.257393,0,1
6.6666856,6.5069633,0,2
8.562712,6.5793304,0,2
3.9612255,9.121145,0,1
4.9174724,9.524252,0,1
0.0,0.0,1,3
7.886285,4.6246376,0,2
8.504318,4.050397,0,2
6.0814342,6.060627,0,2
5.1290455,8.434256,0,1
5.2380786,10.899376,0,1
5.090841,7.1173897,0,2
6.296861,8.865761,0,1
6.153338,7.5652857,0,2
8.424558,8.190638,0,2
7.9436026,0.0,0,0
6.157052,10.046797,0,1
0.0,0.0,1,3
0.4922595,8.898775,0,1
8.791163,5.840862,0,2
6.457114,4.7234383,0,2
5.551256,7.311478,0,2
6.568014,6.8773704,0,2
6.047088,7.5204964,0,2
4.3862243,9.300304,0,1
6.4324927,7.5986667,0,2
6.824395,6.608197,0,2
7.237259,3.9214184,0,2
4.4589143,10.570919,0,1
5.448721,9.748199,0,1
5.0164533,7.0823402,0,2
10.545108,0.0,0,0
7.1767035,5.5167403,0,2
7.707952,5.7406883,0,2
4.6301904,5.2789545,0,2
0.0,7.874897,0,1
5.7782454,10.202555,0,1
5.5903873,9.807919,0,1
5.2380786,10.899376,0,1
7.941166,5.4825454,0,2
0.15613842,1.5558133,0,3
5.2176027,6.0039725,0,2
1.6849346,1.8614113,0,3
7.849618,5.8004074,0,2
6.1577063,4.8038096,0,2
4.7758064,9.464533,0,1
7.741479,4.265362,0,2
5.0964127,10.839657,0,1
5.4095254,9.15593,0,1
5.7656126,8.641812,0,1
6.5598125,6.843485,0,2
7.081419,2.3714159,0,0
2.7691767,7.9765263,0,1
5.9091363,9.942287,0,1
5.7748027,5.0766883,0,2
