PC1,PC2,Cluster
-908.7514114754894,-6.416916742554519,2
4086.887639735705,-62.780934601478585,3
-620.1501626623071,-4.067054861289455,2
3006.5034058590145,31.9177856003344,0
-1243.7264461387056,-1.8643987217176607,2
1131.6398870604742,-26.335427390221284,0
-440.6258350418242,-4.580300674151945,2
-1290.815225020223,-5.939767012700323,2
-691.7342550234949,-7.663342269644397,2
-1298.833248140838,-6.782193518662785,2
-1143.1479012454586,1.1648058644212025,2
-1250.0585679758894,-1.7405543857973331,2
-172.9901315599286,-2.8196050046870877,2
-712.8084523555486,-11.248180456804327,2
-778.4252375614059,9.734288484800144,2
-599.5012230217098,-3.4716746606587927,2
-781.795255239293,-9.89901798258218,2
480.6230191076702,20.37064249229565,0
-468.5856144039044,-15.025136838297907,2
-748.1351290073774,-10.5616402708436,2
1281.4600711146816,-13.07840200549312,0
-1013.8530770651192,-0.3644942237583244,2
-434.5096610752468,1.2955981415432554,2
-1245.4761119521756,-1.8302075153375237,2
-1181.532562567983,-1.082216636009612,2
-1266.8002608129243,-5.410123962729738,2
-675.9141570775383,0.0212306837748563,2
-142.4474289333857,-15.41219761690757,2
-1190.5606023060272,6.089034790602469,2
111.29430905767822,42.36297884757625,2
-339.78202516344186,-13.547118824322034,2
2120.4003224815924,-13.5921156069717,0
-1323.8480209705106,-7.292276069530768,2
-1215.8491221446775,-8.405058307619477,2
-1229.7096718343903,-1.143624209231266,2
-924.8231717998827,-8.988763256024955,2
-868.8776945006963,-0.2020027392230332,2
2752.590897800197,-14.958678100379244,0
-1264.8201980468418,-6.448157163817555,2
-436.7549879652448,14.32969875310547,2
2791.6736696971966,-32.819893468515524,0
-1176.9529955651803,-2.1710097618147417,2
-1110.7620914192933,3.529193811806765,2
2182.7201621921668,-7.920584599163471,0
-1028.6111397867876,1.922599984209418,2
-941.4785857012936,-5.781229800048863,2
-1261.8403248784218,-7.505657581640885,2
-704.7083457348671,8.300988283865207,2
-318.8252500951354,-15.959805813199116,2
899.6436057557255,1.1842934912775274,0
-1323.8675744070265,-8.291137849166276,2
-848.5758562504168,4.397152486451819,2
-727.7273696917472,-6.959437819401415,2
-1181.836071482264,-8.070992880106658,2
525.9153671784247,-37.476394926331,0
-384.98936736148346,-6.667547119877412,2
-313.77679087221657,-22.049679560647117,2
-1296.2164053934205,-0.8378907396143127,2
30.377069480782662,36.17070097879192,2
-717.6221687049582,6.832366537394931,2
-699.4923036907735,6.4778013605168,2
-1200.8324376214373,-7.699491349947016,2
-1304.8516535544024,-7.663714632261031,2
-911.169836865968,-1.308804430444189,2
-229.04896472304492,-2.7225162928403286,2
-881.6681546561899,-10.943565060015136,2
-286.8418750419305,13.39203384675954,2
-841.4777190226889,-3.735607599038593,2
-875.3164795170146,-10.068553110897431,2
-1109.9782321503676,9.50930150124209,2
-1061.898130635932,-12.415124853940515,2
-180.00816241070947,-26.66427347669238,2
-1307.8510797717472,-7.605055667868422,2
-978.5527977332276,12.930214571471128,2
-1152.1657330035714,0.3419367717328327,2
-431.6221692504601,-4.262114901293587,2
-1323.8675744070265,-8.291137849166276,2
-787.6050608179246,41.17607126858443,2
-1143.784679241341,-5.817428587119794,2
922.8797847046756,19.32995725794289,0
-1027.7193055779685,4.902890456442281,2
494.9783356497665,0.1050269847633256,0
-1202.636521392503,2.328199629205724,2
370.7001507317866,2.1330580671835,0
-885.4070767681246,7.115960023054404,2
-492.1983532273513,7.653731901545898,2
-1220.6721860188677,0.6824066866395953,2
-488.6045727478813,4.868174276196045,2
3280.240709258107,89.59206136257268,3
-414.15980173625087,-15.09026712488452,2
677.8282277544129,-14.462616167728765,0
-841.1376557726676,7.249395405388794,2
-1317.829614184022,-6.410686744176259,2
-1112.4377853348738,-5.431227471121919,2
-39.899026089390645,-5.426780374528477,2
-652.231602232709,-16.429824879463226,2
2296.955393087387,-39.13273618628286,0
1191.044688219575,-42.485863868518265,0
-1103.7336691900207,-3.602953639825765,2
-355.648916966593,31.729169901186403,2
-935.3050033386736,-8.89534609795942,2
-417.9159754039263,-19.31387735777406,2
-497.7644068345729,1.8027000267353837,2
-1061.425434107149,-7.428092995066498,2
-757.8193989715029,-11.36715328413214,2
371.9449225753313,-34.46090272697398,0
-1071.1225643250386,1.7547567725343305,2
-335.1463783009194,3.349375847359495,2
-1242.824404568276,-6.878260604123602,2
328.0970105992517,-22.611691233464605,0
-1056.7725206108496,2.469006920380833,2
51.834387950525525,-24.20359460284427,2
5489.839434809961,-87.18412447363897,3
-1165.2350088889148,-2.007249718640632,2
-524.4550629561019,39.02743335242967,2
560.5557574594764,-2.176708274921576,0
-1082.639918268233,0.980753981809114,2
-982.5068595579348,-5.9737526640447065,2
2671.2054755009103,-51.92434198986148,0
-849.0419013142972,-5.58615679730515,2
-1244.8240220465057,-6.839154627861863,2
-1251.974868254504,-1.7030883138017572,2
4776.764386264569,-62.648586235715854,3
2338.5489789512385,14.01301799409549,0
-538.7830715060546,-11.653818723353728,2
-728.6409708117964,-5.942314519326351,2
-964.800222573482,8.668619136781414,2
323.94368734483555,-6.542538299060353,0
-63.32470190634149,-26.94771208277698,2
109.0110181040152,1.6578169380403622,2
-292.8598822839683,-9.468537594424753,2
-64.775961727619,-15.92761250737495,2
148.14419276638864,-22.09012585068899,2
-1104.3117875320822,-7.588636682934405,2
1273.2223256541572,-29.10431921278917,0
-959.22306056968,12.556535197019608,2
-900.9529037225204,-6.569451109810315,2
-1070.49513225424,-0.256015226162118,2
-743.4565258626747,28.321739247803222,2
-370.01291864705377,-14.598229396338608,2
-1026.8070568471687,-8.105132693568706,2
-726.2574179897343,0.0064910133943829,2
1600.6569503516923,42.43319265441601,0
-965.0646242522758,3.677586084587704,2
-1268.8389859673896,-7.368783162588878,2
-366.9138368512233,-20.0155765254643,2
-109.76735503108604,-15.047730164835109,2
4321.769417692971,-49.37424808867055,3
640.2055577561098,-6.736470448370076,0
806.4467962486531,20.993312896332355,0
578.3050515393008,3.2422746963827205,0
-668.5720188842895,-8.11630351430871,2
-315.0571730723075,1.9572536168679535,2
-1323.8675744070265,-8.291137849166276,2
-785.3056541889046,15.150743119758912,2
66.2460840244753,-19.489212902488998,2
-762.1868692238612,-0.2943950847486238,2
3599.603078963314,115.25570061362664,3
-867.171789401063,5.760073088987296,2
-1239.4330490165637,-3.94688024587081,2
-1267.319719163807,-6.399237314346528,2
-1195.4414640150849,-4.807185616973643,2
200.7944285204196,-1.3718793429027905,0
3745.631573357954,85.92662664113544,3
-1290.8543312067932,-7.937456466093208,2
535.703191289377,-14.08774962982118,0
-122.27209987646916,5.078385474880976,2
-865.9636732608582,12.731176509059578,2
-1254.8416629701603,-7.642491770515557,2
-1119.0054094715367,-0.3065534221428567,2
-350.2114660553282,2.4297593299427067,2
350.7618901545625,-18.058699969122667,0
159.63178575041684,-14.32082612859027,2
-1273.7989234306297,-5.273326494795067,2
-1018.9607715551928,-3.262339594788652,2
-117.0788711978771,-30.892648798753967,2
-1200.7237371089834,-0.8958016486210543,2
-271.86757595160816,-0.5523309137816224,2
-467.8748644116282,-17.0375087667826,2
1812.1778966671825,-36.64677772709332,0
-397.9086671322888,-2.4179061497647183,2
-1323.8675744070265,-8.291137849166276,2
-889.8630205220974,-3.788609489230243,2
-1319.7705717934457,-3.375016919280327,2
-908.771066458506,-7.420126843832092,2
-1200.27387288748,-4.712679508326206,2
611.2183401827431,114.43593514242863,0
-1161.320439187674,-7.47298204834907,2
-1171.7597702490605,-4.271070398525026,2
-1019.4853330631912,-0.2543530666635778,2
-1022.0537227778772,4.792085741115637,2
-1113.790416954037,-6.40401298164644,2
-1176.969659756685,-2.170718719609664,2
975.6805980762244,-11.294429470286648,0
935.2784872413306,-48.47557193004743,0
-853.6662635311691,-1.0876648373612348,2
-634.9798999370831,-20.768567361532888,2
-534.0707481164359,-9.064070522638485,2
-549.8788359995568,-16.43737370399883,2
-293.3600492366565,12.050007952858705,2
-1031.0120330513937,-10.02136193868514,2
-732.7055072547747,6.128099197064266,2
-517.1503093287793,-5.082163185076766,2
544.9759056954665,13.116655424662822,0
4062.594295735732,4.278194285133788,3
4414.324780355821,-36.462573336349166,3
-1128.444932207481,2.875784001313193,2
6192.1554531548445,-59.35242832024947,3
-705.585356973369,8.595459100852741,2
764.5270113545805,30.4335343744091,0
564.8102179806988,5.034667107860944,0
-1256.8217269158852,-6.604518770291426,2
1526.2550353473418,-7.073195931400875,0
1904.0169908449805,-44.42483357886359,0
-1187.658944160946,1.0360218541256645,2
324.3653690400308,3.244602782985755,0
-1215.8100151180622,-6.407326357404097,2
-1171.7597706144716,-4.271089088096953,2
-945.7443348355408,-5.693456880955838,2
-1257.1354428497632,-5.599127528058606,2
-927.7409830629068,4.946149051252451,2
-395.9584654644013,3.5350657972263946,2
-1120.9361592676755,-5.265007967676168,2
328.5824772109395,-24.922608947284747,0
748.300600975226,31.123655548879142,0
-1132.8607540322362,2.9621501373164865,2
-438.5653424773634,-6.61903038460189,2
-1247.7256809639491,-1.7861803555162732,2
3054.35386243772,-38.95630424156873,0
-1161.2422249878443,-3.4775114980244206,2
-807.0166296916035,4.583662960409093,2
-1141.5895271709635,4.132094663229479,2
-639.4365504582736,11.294434945859448,2
-682.364460754125,11.13907135508728,2
-1130.4538960864688,-6.0781350948796256,2
-22.45005807395501,3.2295123534695467,2
-1303.8322911867929,-6.684395352102938,2
-1166.878047268572,-10.36201126134072,2
-913.1850916771966,0.6645011974182893,2
-1258.7431307476738,-2.56997026869069,2
-878.6486836186622,18.97471214752772,2
-1262.820579206591,-6.487192975016038,2
364.92670791856176,-35.32289666687688,0
-1306.8512710326322,-7.624608655999292,2
229.38013430983733,19.91692016269336,0
-557.9773762471972,-6.406664687493104,2
-1014.4740533109202,9.64008659937682,2
1620.6220079820955,-6.502872757643646,0
-842.7308834674294,1.285139489898162,2
-1241.7854903217835,-4.900159546922863,2
497.67984889871946,18.03858178534117,0
322.6660263291189,19.89122813552628,0
-1323.8480209705106,-7.292276069530768,2
-321.3714459551916,9.07544795027728,2
-1137.8053802161594,-6.933607791008134,2
-368.6831388308972,2.006752795615764,2
-1258.5671500593849,6.419773366001708,2
-287.75541988506416,-3.5729094869362745,2
-1025.0531488087715,4.850754260972293,2
-711.9846246957546,-20.257498373502308,2
1564.8413504852826,75.10944412454195,0
2018.236296659831,24.531116892786763,0
1627.50215039081,-0.5892465273366536,0
-211.8566818146828,6.933699516835139,2
-975.974099548558,-0.1060497944480296,2
1918.0011954624797,-46.71029209824503,0
412.3538323994401,6.717113190193073,0
-389.7623551594776,-11.641053833464955,2
-1323.8675744070265,-8.291137849166276,2
859.0629300500625,5.974874903196511,0
-657.5047089381801,8.987605238373442,2
-1120.12253866085,-6.280162407012094,2
2458.895415014247,6.663209908517413,0
-230.2963235086768,24.281461296199303,2
237.2871199369563,-4.3836499273930905,0
-732.9321548753649,-8.856127025831025,2
-81.69449633935915,-11.599753630834885,2
-1196.7940955039774,-5.7799640101977285,2
1177.7670553899095,17.017396992452035,0
1956.4575023148875,6.496808367188242,0
-270.1397077511558,15.275912365471894,2
-1014.8484587840017,-10.337487731455848,2
1136.5923060199464,11.122895696822733,0
-435.5341269469986,4.31336206815179,2
-860.9294407170762,-2.355947896906473,2
-1010.888330434135,-12.41341038579401,2
86.05011371278124,-0.6241909018049849,2
2091.826576059343,1.9598497565927675,0
-1046.4272886437368,1.2717884135351678,2
101.8644229911647,5.794560729119361,2
-1186.8351153218225,-7.973235805942478,2
-575.9003259183235,44.03052537860738,2
104.35175273020424,-10.105493365713777,2
1432.4166594944525,30.91994025214809,0
1798.1376002997938,66.63371847678512,0
1938.10013411849,-9.749260531140374,0
-283.455548237205,-5.218112874193171,2
-1143.6375975077056,-6.819531213140737,2
-1183.855243142619,-9.030787153712808,2
-106.74394808279544,-24.10006003098187,2
-1243.2656486735764,-3.871900274581949,2
1948.2887587537969,-32.313977184846074,0
-886.7360657679728,-5.848220129689713,2
-243.70850932274948,1.5567987175219642,2
-924.0818126296272,-6.117130871256634,2
-1157.5958130302772,-4.5480684422008295,2
-1323.8675744070265,-8.291137849166276,2
-1207.9195195603916,-3.563897438398434,2
-682.1969649841615,-5.851365162540686,2
4486.442971160562,47.0908125335713,3
-1323.8089140974782,-5.294552510259752,2
-771.8363762476281,-12.096619329220356,2
233.45148939486808,13.213584733579074,0
-322.7784688860861,14.09918702498342,2
1138.702691354775,54.59751541895974,0
-546.114321213537,11.472187883610294,2
-19.51592358845437,1.173648807470114,2
-4.927918106888001,-2.0930349138136384,2
-795.6948105204775,-4.630973370116099,2
-32.42195983566421,51.38825820772064,2
-498.8504647002868,29.733808225144287,2
1251.5014779719124,-0.5698679438925698,0
-1271.7993053165476,-5.312399770767407,2
-1168.8190046100335,-7.326329385939246,2
-675.9719566511004,-19.962544166578112,2
-1209.7916092084608,-5.525780408822991,2
992.7556001271372,15.949460903919222,0
3365.762113400692,-42.04869600306208,3
-986.2467967547118,3.0925537329231148,2
-1323.8675744070265,-8.291137849166276,2
-1123.8276111770806,-8.206204412040183,2
1188.6264899244004,-29.956994069763283,0
299.4151916086292,72.87745128652476,0
4347.909123262104,-54.26157651403829,3
1921.106204144655,35.16701469382677,0
-458.7303653967267,-1.2284327935118975,2
-849.2005648739496,2.4109084710850546,2
-1305.8319093737896,-6.645326966101079,2
-1171.3287336513315,0.7167144812849564,2
-1092.1772083090775,-0.8312236560304598,2
-1310.8505059890922,-7.546396703475812,2
-639.9702453908317,11.322482200225387,2
-1265.7613454133648,-3.431964035153684,2
444.1164789158972,-17.88592693602316,0
226.9567163587319,12.372371339416055,0
-1323.8675744070265,-8.291137849166276,2
514.7500765656262,-20.266541235909607,0
-1304.8516535544024,-7.663714632261031,2
-630.3037069440802,-10.969545652915244,2
54.91596879920212,5.71346762522785,2
978.5553452623128,-33.33402165114953,0
-1323.8480209705106,-7.292276069530768,2
-698.7894868016405,9.226207040974543,2
-1323.8675744070265,-8.291137849166276,2
-503.892636201144,-13.335393317020452,2
-370.24571456918,-10.94334392639504,2
-1289.8349688391836,-6.958137185935115,2
-1083.2375899003623,-4.003782792596754,2
3565.488123434132,0.0105473634862409,3
-919.729754246029,-5.202976288940761,2
-1166.260822327912,-4.37861969973498,2
-1199.362586601257,-0.7378655401190581,2
-943.8229314601556,-9.728028982758572,2
239.329213550124,60.50927427210912,0
719.9874657393577,11.502933680833236,0
-1283.7383500064411,-2.08118519466772,2
1612.5785846709516,-17.46109108034605,0
-1187.9233448500845,-3.9549611342609134,2
-1157.9428562373191,-3.542040441722425,2
-1240.0684744007222,1.0617939536072711,2
-1126.7003709060514,6.83862853433576,2
-1116.4863346142124,0.6434034930466783,2
-1126.6315028948788,1.8410796908077172,2
-528.0744189012149,9.120905479414466,2
23.78532551102808,-13.662600435825528,2
-1084.6738913867066,0.2578165741253677,2
-802.8196469760463,9.497788874885355,2
-1032.77700928663,2.004085655461754,2
-696.5906444806841,1.4248422877727125,2
-1211.8303337996963,-7.484411102670734,2
-1003.744310735209,20.42190766024668,2
-1323.8675744070265,-8.291137849166276,2
-1309.8311447533054,-6.567133973123894,2
-1155.3989572311032,-0.5940690210802053,2
240.2253471351537,39.06145730876065,0
-624.3254801905878,-12.982952528956606,2
-911.7943721748892,1.636535404927617,2
506.3440388465049,24.863855592382823,0
234.8920512483305,-18.79039656508293,0
-1323.8480209705106,-7.292276069530768,2
-92.8352538225388,13.599221912724284,2
-1064.2021170813468,-2.377571035104835,2
-203.60315654275223,2.7753033804692717,2
-1302.8520360761725,-7.702820608522771,2
-572.2767654851625,-11.003124131574271,2
920.823225721211,3.767824132023078,0
-957.2813437980906,-7.470671758310968,2
3289.206103762945,40.38727041654508,3
-1308.8313348823676,-6.586630411448589,2
172.96403720481317,-20.97614206522052,0
-1306.8512710326322,-7.624608655999292,2
-931.5905849284412,2.023699202568057,2
-947.4418128891112,-6.126185302631411,2
-518.5443782538041,1.469692256322741,2
-768.4108619540668,24.30505778681988,2
-1320.8485933802417,-7.350866822167115,2
-643.0624464845056,-3.618975610480105,2
-1221.8675282078618,-9.28661264712322,2
-1010.4139100023648,-5.03442876663394,2
-785.8433055086105,11.224807974592496,2
-725.3953435136962,9.98212079745363,2
296.9835545296137,9.972617838652818,0
-1305.8319086650229,-6.645289375841198,2
-360.26961932089193,12.833900468749112,2
-1318.8490772997288,-7.394312991364517,2
-923.0428967060668,-4.138944007131912,2
-1278.44514295583,-4.183158503391063,2
-580.2955482898483,5.145960475163879,2
-608.2408507387694,4.166189217655095,2
-1289.776309636896,-3.961607810164853,2
1425.3355543956566,2.1810153550463074,0
-1270.8581564244942,-8.328516228710603,2
34.61572538861083,3.11272782112084,2
-310.537354115274,12.860527996251642,2
5965.52682649546,-62.77574507756149,3
-1117.3484076173715,-9.332150125894303,2
-866.3530647218747,0.7478655969820043,2
2763.378181353933,12.916468786910944,0
747.7882811106995,-20.40931792273635,0
-207.64372052975543,19.8414776004753,2
-1304.8516535544024,-7.663714632261031,2
-850.7821597338227,-8.554208021912707,2
-392.8662651580416,-1.5172803990038624,2
-1196.8825169900615,-1.781279044036011,2
94.40871564543158,-8.049055461246477,2
301.04248716395455,10.89247836588494,0
-1323.8480209705106,-7.292276069530768,2
187.2149474943421,-18.85723729052341,0
-958.781817073644,9.550144070650992,2
-51.44603955529624,0.7988563587080275,2
-361.6706502484593,-2.0593449753992124,2
-1189.814987903981,-6.915703527924951,2
285.0482613413208,-2.784145464933553,0
-201.97794881256573,-10.246658440976056,2
-329.188737098688,-12.755057232270715,2
-186.35952950466367,-1.51282080127711,2
1578.6768575583137,-33.8866957410402,0
-1101.745991402948,-3.136919823965859,2
-1215.8295686121724,-7.406191283657085,2
371.29535343675775,17.512518343402242,0
-1323.8284675339944,-6.29341428989526,2
-1267.2806124531792,-4.401522061530677,2
-801.6154490637973,-0.5182005748877785,2
1373.7019054586738,33.92185431527214,0
-721.3855675778832,11.902193333026018,2
-461.7000314600417,-8.165091664003237,2
1254.833838985012,-31.74242354001794,0
1108.7797667428824,32.06782120477291,0
4135.899978255,-32.128976233911885,3
2136.7526883516985,62.35157695824707,0
-1315.8299962481508,-6.449769983185956,2
-986.4134307161672,3.0958569258966198,2
1250.3932302664418,22.534374352290925,0
-1259.82115313323,-6.545859805898816,2
-521.4061373342023,9.989740728370064,2
-42.7745200493996,4.931860708581139,2
-91.02994988443106,24.690422780453808,2
118.41218902246963,0.8600512388149468,2
-1284.8163716111037,-6.057035102627072,2
989.9502949524442,-13.022664473319104,0
-1275.79854009092,-5.234178549715736,2
341.8962427655369,-23.88079733768076,0
196.84559069066492,12.075839169986322,0
-114.24116065115096,-11.962503311030442,2
1248.0578889720407,22.34928864842867,0
-1272.8577736147563,-8.289394519468525,2
-1314.8301879666772,-6.469345708568869,2
-635.0299731534952,2.219409351264236,2
-563.0769470042407,2.8063812298516293,2
-314.5470658895367,0.9480304668672036,2
-16.462079551044326,-8.878515874158508,2
-952.3612735424784,5.427626863777379,2
-1183.2575709444952,-4.046220872571356,2
-1176.7392604900183,-3.1744419340503,2
-554.143232714894,-4.3587050872928685,2
-1323.8675744070265,-8.291137849166276,2
-329.0833954476275,-7.760885534118002,2
-977.3462850696832,-2.077716564117357,2
-1313.849932206437,-7.487737739083203,2
2062.6384704705897,-15.56463574152109,0
-1075.053033227853,-3.1689495368994125,2
-1323.8480209705106,-7.292276069530768,2
-1180.238591095021,-3.1060082197557115,2
-163.8834763394898,-20.021269443208915,2
1.1571892644562922,-2.740361766386587,2
-100.42321097435388,-7.236509924594733,2
-962.5362028614608,13.620580299772293,2
924.2389006676495,0.7032861471049774,0
-775.20979948765,19.94952889789465,2
-336.80215258935914,-14.604650863823249,2
-741.26610848858,-3.696944609028333,2
-1289.7958617467473,-4.960401639610078,2
415.1245729836192,-12.322713764687666,0
-694.0186887922929,3.3730339564551493,2
-700.7729456090088,-13.48202482083907,2
6768.260014776703,-25.6531603915496,3
1060.5399775539706,41.04909856272232,0
-675.392670489939,18.996670731663805,2
-474.6780927059783,-6.916365053703888,2
1169.3078863251606,-3.7358995730855753,0
-716.5526494291249,12.806910719502437,2
4097.391751627784,79.54023301703464,3
2691.770005306392,60.222078722266055,0
-985.4204211215048,-0.9205577760513995,2
-1030.3846014228116,-12.032158583202726,2
-514.9039874920104,3.103465430846125,2
317.6593661276661,2.573560897089269,0
1089.9281151242606,10.4531260225926,0
-1205.831481077039,-7.601713298475614,2
-613.8432926695915,-13.048621802344949,2
-1236.3256477640286,-7.005355026974256,2
-985.2398094845314,-4.401224735934954,2
-1086.4232044317966,-4.940729747618091,2
-1133.1455707862608,13.959396581256458,2
-823.7450283550438,-5.997498826319392,2
-1269.858348172594,-8.348094136270708,2
1239.8842999079232,-3.4712138927535854,0
1954.1119338553883,22.22869281686946,0
-823.6981247772469,-7.081036603449485,2
-1081.1010983208105,2.949146185909962,2
-618.3851864757512,-16.092505115080645,2
-389.9174715106743,4.664702979507798,2
-1203.734096744755,-2.6465275702001776,2
-1323.8675744070265,-8.291137849166276,2
-294.00932422049664,-6.44834430058398,2
-1275.8376467572373,-7.231891268365882,2
-540.2589884473688,2.364476968431614,2
-590.1559012010656,-4.653681292153484,2
-1063.976821877015,0.615759100621446,2
-1323.8675744070265,-8.291137849166276,2
-1099.937628652472,-0.6794602160264365,2
-1299.7939492613114,-4.7648785010071055,2
-1224.7887408488157,-5.232513568438874,2
1359.2966488461573,-3.808047445412133,0
-26.97214924271884,-10.38575856123664,2
-385.6934943748111,8.334872010981146,2
-1279.8173280115182,-6.154805287608305,2
4165.106391379318,2.273390302484284,3
26.605019010913335,-6.72305277210109,2
-1323.8675744070265,-8.291137849166276,2
-69.70899153821574,4.909585936082275,2
-756.8401060521976,4.597266566133561,2
-698.1107233673744,43.422825131610296,2
-1146.4117293739191,-3.767580713886368,2
2019.2736059870736,33.24718250835813,0
-1113.6100089269662,-7.406798999859219,2
-946.8614642961412,-11.667080164608064,2
-559.1031951245501,-9.600212668410004,2
-972.8666987910166,-3.1645464995215056,2
2177.8881597281825,53.40539483862408,0
-1253.763640265577,-3.666585653050373,2
-660.5250960582706,2.7180074156269587,2
1.121456863032563,-2.2276907732103,2
-1318.7316563126078,-1.3968532794115909,2
-489.9293171992814,-19.603940253972173,2
162.69757989355912,8.597488867072032,2
-1323.8480209705106,-7.292276069530768,2
-668.77776104761,-10.110792525982568,2
-187.3955562644594,23.442465525530665,2
3622.735444585991,-48.69666710169387,3
1011.1581636669114,-9.989766193835903,0
-1253.86140785954,-8.660917026935389,2
-1224.6714212967058,0.760602562269117,2
-1089.206005615145,-4.886318864373491,2
-1323.8480209705106,-7.292276069530768,2
-1082.7573405570165,-5.016771747886813,2
-708.400436872347,13.946856693077622,2
45.296154536546055,19.891019055903897,2
-539.7738540476553,12.260967510150588,2
999.945776641454,-5.480283966133247,0
-767.5478581755726,5.503602777454349,2
-1323.8675744070265,-8.291137849166276,2
-736.9883640081131,10.208836587262214,2
-1289.756755987349,-2.962735039034314,2
-651.2286265487251,17.974749502583855,2
-255.28596417843664,23.770935444571528,2
17.930516744480883,34.90566496386048,2
-1225.4357261313492,-4.2205935170840085,2
5457.340528259207,-3.894478031755531,3
-54.23243333880555,48.52346797385185,2
-752.2133375440214,2.5126326721796914,2
-1098.6368581996603,1.2935960231433636,2
-593.1790711198566,7.392052651008042,2
-967.1034503264044,1.7146109690933713,2
1276.6810118345925,-20.178750409489798,0
-1074.690762680836,6.820753291635887,2
-10.88405746252215,-21.977806689130823,2
1149.320013611408,-35.67437457528686,0
-1251.783576347278,-4.704560151653346,2
-1213.001880710127,-3.4645081397478084,2
-1213.7908443531817,-5.447578364222748,2
-181.70514007827612,11.340242868595965,2
473.2487818161619,0.9333341437144772,0
-849.8757742998907,-0.5736376185113592,2
-679.658336360057,-3.902528857778304,2
-1310.870160727336,-8.549593431720098,2
3331.2335527682408,-50.36664188558593,3
1531.8362597576386,10.804043444003671,0
-926.7870764429944,-8.062727433054828,2
-622.8843260485979,-16.004530153903495,2
-772.297933314061,6.902398189108103,2
-532.7352554415373,-8.866652784012919,2
-922.3670111615904,4.841047837704773,2
-1217.7706274116872,-4.374852897625101,2
-470.7751708995264,0.006361849581463,2
1424.324239797393,-18.413072256618573,0
-1218.7898885101151,-5.349836741550975,2
-296.1768703003429,8.673538824175209,2
-1065.1092620556549,6.633377906163293,2
-1323.8675744070265,-8.291137849166276,2
-1132.767229375583,-5.033634313465663,2
7643.666986186967,29.33090576549803,3
-1065.3294535501568,-0.3570293589854199,2
-776.2767536425547,-9.007692504260216,2
2242.6880985839107,-26.9767802761306,0
418.9848774670341,4.588939466594152,0
-646.2376518989836,11.233375647309602,2
-1165.3298813091617,0.5993912072372076,2
942.0997573946918,-7.26610319329623,0
-1136.7766716271017,3.0387327878496397,2
-1253.8418540390671,-7.662034269992658,2
-467.5220416883397,-16.045177982974767,2
-1033.8014751497876,5.021849464301283,2
1246.0162843178125,5.40205434891392,0
-1323.8675744070265,-8.291137849166276,2
-730.0900172192256,0.0814905988798724,2
-870.1321084404822,7.816471315561293,2
-1238.8251697557998,-6.956480423137251,2
-834.2614179985381,5.116472873886989,2
5010.109163167322,-30.820790071732468,3
-1094.3544455973165,1.2055002689225862,2
1227.0909989383606,-22.097584702773947,0
483.3616997234874,-5.663260012905078,0
-630.9984291426989,-1.3272393011818195,2
-1230.7289323243367,-2.1185770748202195,2
971.6821224573298,-28.207731133710663,0
-1155.8903585329851,-2.582943688248392,2
13987.635705217304,56.99017097109742,1
-1174.2983991618585,-6.219921976122636,2
314.534133379349,-29.34118166888169,0
-1279.817328207131,-6.154815125159324,2
708.7641684525008,38.89156920014359,0
-1138.766183447963,-4.920669688432845,2
-419.6999278819509,25.893596198706888,2
1965.4007624120304,0.1086296583676524,0
-473.5608620884568,-0.938414166459415,2
164.74503524415718,-11.423086054266612,2
754.5488821603283,-7.393683908086009,0
-1110.1933191138423,-1.478135112159766,2
46.5802173157997,14.022378670383636,2
-1058.4815415324797,-6.490765645067388,2
-149.71721633901575,17.709357911304565,2
557.3843614097257,49.070339814873286,0
759.9574124370945,-12.071813706957736,0
-1040.8825934491815,-11.826864456427185,2
-822.8767043634656,3.7531329732872063,2
420.7323299559041,9.5509798231777,0
149.37421558711185,-0.1307973040332442,2
-1048.6268680967755,1.314793557209974,2
1403.4025512372166,-24.51186342335177,0
-963.4620403397143,4.645489282449244,2
-334.3587805731539,-8.482377831506275,2
1499.003998620621,-6.066170669915304,0
1023.6384494593732,-26.26575730887371,0
-899.0576940887355,3.3859476666001243,2
-1207.7137781367132,-1.5694468456052393,2
-995.67006941842,-0.359803543846068,2
1464.6031418041223,-49.83858298131462,0
-1026.866577885068,5.885470616101044,2
1092.264657091647,-12.255861755456229,0
1966.2351413009796,-9.682303788312987,0
-1142.108985098841,3.143003147802096,2
-1323.8675730341024,-8.291069637410013,2
-1206.292278813537,-5.594226355934804,2
-1152.7438508637958,-3.643719419923332,2
-1323.8480201735215,-7.292239323735182,2
-1304.2126617847666,-5.677739267705166,2
-835.1411482960339,8.519850731529433,2
-563.6805233124785,-6.170710803205299,2
-620.6035932837501,-0.0612143285366677,2
-1157.4784926758755,1.4450887451707164,2
835.9823889761544,14.42022155713117,0
-1312.7132504795384,-0.5153113233110478,2
1772.9904509312998,1.47528386317153,0
-835.745921662806,-6.849773205953187,2
472.402702626209,30.52385814224686,0
1440.295459313014,11.896207116147428,0
-376.6292507572265,-4.216308179220457,2
-957.9528850658916,-3.456211906458746,2
-873.7776590084261,-8.100131218812828,2
-960.382863203752,-2.409453593729018,2
-116.77646232152506,-12.073338809921584,2
-1011.6697314878224,-2.568991857462694,2
-975.091611876928,-6.118796744073109,2
-1267.7609626954627,-3.392848314355346,2
-1300.832865402528,-6.74307646709909,2
